row_index,question_group,option,probs,confidence,true_class,accuracy,dataset,confidence_mean,accuracy_mean
0,1,Audi,0.14944925396537548,0.40220298413849814,Chevrolet,1.0,stanford_cars,0.404038595958729,1.0
0,1,BMW,0.14944925396537548,0.40220298413849814,Chevrolet,1.0,stanford_cars,0.404038595958729,1.0
0,1,Chevrolet,0.40220298413849814,0.40220298413849814,Chevrolet,1.0,stanford_cars,0.404038595958729,1.0
0,1,Dodge,0.14944925396537548,0.40220298413849814,Chevrolet,1.0,stanford_cars,0.404038595958729,1.0
0,1,Ford,0.14944925396537548,0.40220298413849814,Chevrolet,1.0,stanford_cars,0.404038595958729,1.0
0,8,Audi,0.14884758120207758,0.40460967519168967,Chevrolet,1.0,stanford_cars,0.404038595958729,1.0
0,8,BMW,0.14884758120207758,0.40460967519168967,Chevrolet,1.0,stanford_cars,0.404038595958729,1.0
0,8,Chevrolet,0.40460967519168967,0.40460967519168967,Chevrolet,1.0,stanford_cars,0.404038595958729,1.0
0,8,Dodge,0.14884758120207758,0.40460967519168967,Chevrolet,1.0,stanford_cars,0.404038595958729,1.0
0,8,Ford,0.14884758120207758,0.40460967519168967,Chevrolet,1.0,stanford_cars,0.404038595958729,1.0
0,14,Audi,0.14884758120207758,0.40460967519168967,Dodge,1.0,stanford_cars,0.404038595958729,1.0
0,14,BMW,0.14884758120207758,0.40460967519168967,Dodge,1.0,stanford_cars,0.404038595958729,1.0
0,14,Chevrolet,0.14884758120207758,0.40460967519168967,Dodge,1.0,stanford_cars,0.404038595958729,1.0
0,14,Dodge,0.40460967519168967,0.40460967519168967,Dodge,1.0,stanford_cars,0.404038595958729,1.0
0,14,Ford,0.14884758120207758,0.40460967519168967,Dodge,1.0,stanford_cars,0.404038595958729,1.0
0,16,Audi,0.14884758120207758,0.40460967519168967,BMW,1.0,stanford_cars,0.404038595958729,1.0
0,16,BMW,0.40460967519168967,0.40460967519168967,BMW,1.0,stanford_cars,0.404038595958729,1.0
0,16,Chevrolet,0.14884758120207758,0.40460967519168967,BMW,1.0,stanford_cars,0.404038595958729,1.0
0,16,Dodge,0.14884758120207758,0.40460967519168967,BMW,1.0,stanford_cars,0.404038595958729,1.0
0,16,Ford,0.14884758120207758,0.40460967519168967,BMW,1.0,stanford_cars,0.404038595958729,1.0
0,17,Audi,0.14884758120207758,0.40460967519168967,Chevrolet,1.0,stanford_cars,0.404038595958729,1.0
0,17,BMW,0.14884758120207758,0.40460967519168967,Chevrolet,1.0,stanford_cars,0.404038595958729,1.0
0,17,Chevrolet,0.40460967519168967,0.40460967519168967,Chevrolet,1.0,stanford_cars,0.404038595958729,1.0
0,17,Dodge,0.14884758120207758,0.40460967519168967,Chevrolet,1.0,stanford_cars,0.404038595958729,1.0
0,17,Ford,0.14884758120207758,0.40460967519168967,Chevrolet,1.0,stanford_cars,0.404038595958729,1.0
0,26,Audi,0.14884758120207758,0.40460967519168967,Ford,1.0,stanford_cars,0.404038595958729,1.0
0,26,BMW,0.14884758120207758,0.40460967519168967,Ford,1.0,stanford_cars,0.404038595958729,1.0
0,26,Chevrolet,0.14884758120207758,0.40460967519168967,Ford,1.0,stanford_cars,0.404038595958729,1.0
0,26,Dodge,0.14884758120207758,0.40460967519168967,Ford,1.0,stanford_cars,0.404038595958729,1.0
0,26,Ford,0.40460967519168967,0.40460967519168967,Ford,1.0,stanford_cars,0.404038595958729,1.0
0,27,Audi,0.14884758120207758,0.40460967519168967,BMW,1.0,stanford_cars,0.404038595958729,1.0
